"Appname","Date","Score","Text"
"Dhani: UPI, Cards & Bills","Unknown",1,"I paid back my entire loan amount in July 2023 . But still it's showing unpaid in my civil report . I request everyone please don't take any kind of loan from this dhani loan application, it will ruined your civil score."
"Dhani: UPI, Cards & Bills","Unknown",1,"How to get a loan. It's like a normal UPI payment app."
"Dhani: UPI, Cards & Bills","Unknown",1,"It's sqam"
"Dhani: UPI, Cards & Bills","Unknown",1,"Wrist app this app destroy my civil score and my last payment not confirmed in my cibil account data you basted delete this app in Play Store"
"Dhani: UPI, Cards & Bills","Unknown",1,"Bahut bekar h ye aap abhi tk mera aap update nhi huaa or nahi paisa mila"
"Dhani: UPI, Cards & Bills","Unknown",1,"Bank verification problem"
"Dhani: UPI, Cards & Bills","Unknown",1,"The must untrusted app. You will satisfy when you use it as beginner but then u can understand. It's policy is something before u take a lone and after you take a lone it's policy and rules will totally change."
"Dhani: UPI, Cards & Bills","Unknown",1,"Very bad experience not given any loan they have no money"
"Dhani: UPI, Cards & Bills","Unknown",1,"Worst app ever, bro just delete my account ffs I didn't even register it"
"Dhani: UPI, Cards & Bills","Unknown",1,"your dhani indiabull is a loan fraud,they make me payment of rs 5000 and nobody is receiving call....we expect some help from your end during our crisis and you are making us fool...."
"Dhani: UPI, Cards & Bills","Unknown",1,"Everything is good. But one thing I want to express here! I have cleared the dues, but it'll not shown in App. Again asking for the clear the dues. One of worsted service from customer care department. Poor customer service. Please! It's my humble request resolve my problem as soon as possible."
"Dhani: UPI, Cards & Bills","Unknown",1,"Fake app very bad app"
"Dhani: UPI, Cards & Bills","Unknown",5,"Nice"
"Dhani: UPI, Cards & Bills","Unknown",1,"Dhani wale customer ka Paisa kha jaate Hain mere Sath abhi Aisa seen hua Maine ek product order kya hua tha 110 rupees ka uska refund mujhe abhi tak hua hi nahin aur dbhi vah 110 ka recharge badh gaya 205 customer Ko lootane ka kam karte hain sirf"
"Dhani: UPI, Cards & Bills","Unknown",1,"I have Been trying to clear my loan but my account as been deactivated, I am trying to reach customer support since 3 days but no response, telling the same thing that all our executives are busy"
"Dhani: UPI, Cards & Bills","Unknown",5,"Dhani is fraudmos app ever I've taken 500 rupees 4 years ago and I paid within 17days still today I'm paying 3186 rupees so please be aware and you'll ask why I gave 5 star rating because everyone wants to read this info before downloading so be safe and also a comedy I dailed to Dhani customer care they got fear and they automatically declined because I've asked a reason and their behaviour is not employers educational rowdy and dhani didn't you got any employers you're hire a street rowdy huh"
"Dhani: UPI, Cards & Bills","Unknown",1,"Worst, indiabulls loan istam ani cheppi mosam chesaru Sr executive ramakrishna"
"Dhani: UPI, Cards & Bills","Unknown",5,"Nice appp"
"Dhani: UPI, Cards & Bills","Unknown",5,"very good application"
"Dhani: UPI, Cards & Bills","Unknown",1,"Very bad very bad 👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻"
"Dhani: UPI, Cards & Bills","Unknown",1,"Why my account is active when i pay.pls close my account."
"Dhani: UPI, Cards & Bills","Unknown",1,"This is a fraud app. Their system is very poor someone taken loan in my mother name is this apps and they even allow this loan how this is possible because of Their fraud system."
"Dhani: UPI, Cards & Bills","Unknown",5,"be carefull its dangerous very caerful"
"Dhani: UPI, Cards & Bills","Unknown",3,"Worst service of app..... Payment done before 2 months is still not updated..... No call on request call back..... No quick action by Customer care..... Schedule payments and pending payments never matched....."
"Dhani: UPI, Cards & Bills","Unknown",1,"I cleared all my outstanding amount but still shows in my cibil. This is worst experience ever."
"Dhani: UPI, Cards & Bills","Unknown",1,"Dhani frood app"
"Dhani: UPI, Cards & Bills","Unknown",1,"Don't install app एक नंबर का फ्रॉड है dhani PLZZ report app 😭😭😭😭😭🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏 25000 lilit thi extra 10000 extra pay kr deiya fir vi 25000 show ho raha hai 😭😭😭😭😭😭 plzzzzzzzzzzzzzzzzz report app 😭🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🥺🥺🥺🥺🙏🙏🙏🥺🥺🥺🥺😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭🙏🙏🙏🙏🙏🙏😭🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🥺🙏🙏😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭"
"Dhani: UPI, Cards & Bills","Unknown",1,"Wrost app"
"Dhani: UPI, Cards & Bills","Unknown",5,"👍"
"Dhani: UPI, Cards & Bills","Unknown",1,"Very bad experience time best app"
"Dhani: UPI, Cards & Bills","Unknown",1,"very misleading and irritating and my Dhani Stock in not opening and I am unable to login in Dhani Stock app and not able to trade"
"Dhani: UPI, Cards & Bills","Unknown",5,"Best application upi payment recharge etc facility available"
"Dhani: UPI, Cards & Bills","Unknown",1,"Very very bad customer service one of the fraud loan app this is so don't use this app"
"Dhani: UPI, Cards & Bills","Unknown",1,"వేస్ట్ యాప్ ఎందుకు లంజా ఫోన్ చేస్తా"
"Dhani: UPI, Cards & Bills","Unknown",5,"Dani chalu karna he"
"Dhani: UPI, Cards & Bills","Unknown",1,"👎"
"Dhani: UPI, Cards & Bills","Unknown",5,"Good"
"Dhani: UPI, Cards & Bills","Unknown",1,"I have paid the loan amount but it is still looking at my civil score"
"Dhani: UPI, Cards & Bills","Unknown",5,"Nice application, good service"
"Dhani: UPI, Cards & Bills","Unknown",1,"Fake h mera 4600 rupya kaat liya sab chor hai koi bhi ye estemaal naahi karna Maine 10 bar Dhani upi ko call kiya lekin phone nahin uthaya Gaya kripya satk Rahe savdhan rahen main police mein iski complaint likh raha hun unke khilaf"
"Dhani: UPI, Cards & Bills","Unknown",1,"Dhani mai maine 2022 mai settlement karaya tha ..lekin dhani walo ne loan close nhi kiya ..or firr phn kr rhe hai..fraud hai dhani"
"Dhani: UPI, Cards & Bills","Unknown",1,"Frod"
"Dhani: UPI, Cards & Bills","Unknown",1,"Scam App! Money Blocked, No Support! I deposited ₹38,800 in Dhani wallet, and after a week, it got blocked without any reason. I called customer support and the nodal officer daily for a week, and finally, they said it was blocked by the Ministry of Home Affairs but refused to give any proof. Cyber Cell confirmed there's no complaint against me and asked for an acknowledgment number, but Dhani refused to provide it, shouted at me, and stopped answering my calls. This is a scam! Avoid this app!"
"Dhani: UPI, Cards & Bills","Unknown",1,"Dhani aap frod karte hai"
"Dhani: UPI, Cards & Bills","Unknown",1,"Very very bad.worest ap p no matter"
"Dhani: UPI, Cards & Bills","Unknown",2,"Ghatiya company hai Settlement amount lekar bhi loan close nahi hota hai Recovery agent paise lene k bad faltu k excuse deta hai Inka customer care bhi call nhi recieve karta hai....bahut hi ghatiya service hai"
"Dhani: UPI, Cards & Bills","Unknown",1,"Worst app ever"
"Dhani: UPI, Cards & Bills","Unknown",1,"Worst customer care service I have seen in my life yet, providing customer care number and doesn't respond on that. Already contacted to given number"
"Dhani: UPI, Cards & Bills","Unknown",1,"very bad service dhani app not costomer help and not contact no.. very bad service not use this app please 🥺"
"Dhani: UPI, Cards & Bills","Unknown",1,"bad"
"Dhani: UPI, Cards & Bills","Unknown",1,"I have not taken any credit from your app yet you guys managed to get on my cibil report from past 2 years.your customer care number doesnot get connected and my account on your app also shows no loan. Not trustworthy app Not a responding phone trying to connect from past 2 hours"
"Dhani: UPI, Cards & Bills","Unknown",3,"problems ye hai ke customer support sahi nahi hai"
"Dhani: UPI, Cards & Bills","Unknown",1,"Disappointed."
"Dhani: UPI, Cards & Bills","Unknown",1,"I don't like app because no loan options"
"Dhani: UPI, Cards & Bills","Unknown",5,"Upi Best recharge discount"
"Dhani: UPI, Cards & Bills","Unknown",2,"Very bad"
"Dhani: UPI, Cards & Bills","Unknown",1,"One of worst worst app in India never use this app once i took loan from this app they was charging high amount of interest also maintenance fees much more its a request don't use this types of app"
"Dhani: UPI, Cards & Bills","Unknown",1,"No open app"
"Dhani: UPI, Cards & Bills","Unknown",1,"Dhani froud company hai please koi download na Karen"
"Dhani: UPI, Cards & Bills","Unknown",1,"Bad aoo"
"Dhani: UPI, Cards & Bills","Unknown",1,"इस एप्लीकेशन पर बहुत से कमेंट पढ़ने के बाद मैंने इसे डिलीट कर दिया सर्विस अच्छी नहीं है सभी से सावधान रहने की आग्रह करता हूं यहां लोन मिलने के चांसेस कम है इसलिए टाइम वेस्ट ना करें"
"Dhani: UPI, Cards & Bills","Unknown",1,"My phone is not rooted still the app is not opening and showing me error as, app cannot be opened in rooted device"
"Dhani: UPI, Cards & Bills","Unknown",1,"Mera account permanently delete nahi kar rahe kai bar paid kiya fir bhi credit card ka charge le rha,life me kabhi dhani nam ke app use nahi karunga"
"Dhani: UPI, Cards & Bills","Unknown",1,"Bakwas and third class apps please don't install and don't waste the time this app is totally fake 🤥😾😾"
"Dhani: UPI, Cards & Bills","Unknown",1,"I hated it very waste customer support"
"Dhani: UPI, Cards & Bills","Unknown",1,"People out there is cheating in the name of Dhani alongwith Dhani's credentials. Pathetic condition."
"Dhani: UPI, Cards & Bills","Unknown",1,"Fake"
"Dhani: UPI, Cards & Bills","Unknown",5,"Chitey banata hai ya"
"Dhani: UPI, Cards & Bills","Unknown",1,"Ok"
"Dhani: UPI, Cards & Bills","Unknown",1,"Etna dhatiya app aaj tak nhi dekha froud he sale lutne ka dhandha karte he koi download mat karna scamr he sale"
