"Appname","Date","Score","Text"
"Photo Editor by BeFunky","Unknown",4,"Not bad though just find it hard to upload photos sent to me on WhatsApp"
"Photo Editor by BeFunky","Unknown",4,"Great when it works, sometimes infinite loading."
"Photo Editor by BeFunky","Unknown",1,"Redirects to a webpage which then redirects to play store. Unusable for collages."
"Photo Editor by BeFunky","Unknown",1,"Fraudulent BILLING! STAY AWAY!"
"Photo Editor by BeFunky","Unknown",5,"Great Art Filters"
"Photo Editor by BeFunky","Unknown",5,"excellent program!!"
"Photo Editor by BeFunky","Unknown",1,"You need to create an account and sign in if you wish to edit your own photos"
"Photo Editor by BeFunky","Unknown",5,"love it 🥰"
"Photo Editor by BeFunky","Unknown",5,"A+ ...very nice app. With a great UX. Take it for a test run, and see for yourself."
"Photo Editor by BeFunky","Unknown",5,"Not used yet"
"Photo Editor by BeFunky","Unknown",2,"Not free."
"Photo Editor by BeFunky","Unknown",5,"Best app out there."
"Photo Editor by BeFunky","Unknown",5,"gonna be a tool of the future 7"
"Photo Editor by BeFunky","Unknown",1,"It's basically just a shortcut to their website where they charge you absolutely"
"Photo Editor by BeFunky","Unknown",1,"Difficult to load project too many clicks for simple project"
"Photo Editor by BeFunky","Unknown",5,"Used this app for a day and I Replaced Picsart . More free Tools and Ad free ✌️"
"Photo Editor by BeFunky","Unknown",1,"too expensive without the option to try it . have no idea if it's good to commit financially."
"Photo Editor by BeFunky","Unknown",1,"🗑"
"Photo Editor by BeFunky","Unknown",5,"I love befunky because it lets me to create and make funky stuffs 😉😀"
"Photo Editor by BeFunky","Unknown",1,"Bakwas"
"Photo Editor by BeFunky","Unknown",5,"Out of all my editing apps and programs. Befunky is my absolute favourite. Never lets me down. And does everything so well. I pay for the pro version. And it's worth every penny. I would rather give up all my other editing apps than give up this one. I totally love it!"
"Photo Editor by BeFunky","Unknown",5,"I love this app Best editing app"
"Photo Editor by BeFunky","Unknown",3,"Normal app"
"Photo Editor by BeFunky","Unknown",5,"So good and easy to use"
"Photo Editor by BeFunky","Unknown",1,"Downloaded a couple days ago. At first everything was fine but now I can't open a single photo in the app."
"Photo Editor by BeFunky","Unknown",5,"Easy to use! Great Results!"
"Photo Editor by BeFunky","Unknown",4,"Please make this so you are able to add a grid on to of photos! That would make this app perfect."
"Photo Editor by BeFunky","Unknown",5,"Looove this app. Comes in handy. Use it all the time"
"Photo Editor by BeFunky","Unknown",1,"finally let me subscribe BUT, it's been not even two weeks and even though I have paid for a month you took my subscription away. You are robbing me."
"Photo Editor by BeFunky","Unknown",5,"Greatest app ever I have seen so much easy to use and not a single ad and also all in one app for photo editing"
"Photo Editor by BeFunky","Unknown",1,"It opens the brave browser and I am not able to edit the text I want to put in the picture. Fail"
"Photo Editor by BeFunky","Unknown",1,"Bad no use any person not good"
"Photo Editor by BeFunky","Unknown",5,"Great app❤️❤️❤️"
"Photo Editor by BeFunky","Unknown",1,"doesn't let you use anything lmao"
"Photo Editor by BeFunky","Unknown",5,"I really love this app. It has everything that I ever needed. Very cool options to choose from and endless choices. This app is the bomb. Thank you so much!"
"Photo Editor by BeFunky","Unknown",5,"Yes, best on laptop or computer. Either way, I can not say enough about how I have been blessed since I became a premium user since 2016. Best in Show in every category: CUSTOMER SERVICE! ARTISTIC SENSIBILITY! STATE OF THE ART DESIGN & TECHNOLOGY! ""Simply better than any other platform in the market - pre-pandemuc, pre-AI, pre-alot of other things & I only regret I haven't the time I used to have to get lost in it's therapeautic healing in the name if Art & subjectivity."""
"Photo Editor by BeFunky","Unknown",1,"Rule no.1 always ignore first 5 review"
"Photo Editor by BeFunky","Unknown",5,"Pretty fair editing app. I've never tried any of the subscription stuff but what it does for free is good enough."
"Photo Editor by BeFunky","Unknown",5,"I really love it a lot which I want it to be the app is trying very well"
"Photo Editor by BeFunky","Unknown",1,"This update is boring, it takes too long to open and very complicated.. the old version was super good 👍.. this current version is terrible.. I have to delete it"
"Photo Editor by BeFunky","Unknown",5,"I love this great quality editing app! It's well worth the $9.99 a month. I'm totally obsessed with the object eraser and AI features. Highly recommended. 😊"
"Photo Editor by BeFunky","Unknown",1,"Object eraser wouldn't work without paying for a premium account. Edited photo and it told me after my work."
"Photo Editor by BeFunky","Unknown",5,"good"
