"Appname","Date","Score","Text"
"PDF Scanner - Document Scanner","Unknown",5,"The best app for creating the pdf manually but we only need where we can edit, I mean delete some changes"
"PDF Scanner - Document Scanner","Unknown",5,"Amazing"
"PDF Scanner - Document Scanner","Unknown",5,"It is soooo easy to use. It's reliable and works efficiently. Thumbs Up! ♡♡♡"
"PDF Scanner - Document Scanner","Unknown",5,"Such a wonderful app."
"PDF Scanner - Document Scanner","Unknown",4,"This app is great."
"PDF Scanner - Document Scanner","Unknown",5,"The best"
"PDF Scanner - Document Scanner","Unknown",5,"So far so good"
"PDF Scanner - Document Scanner","Unknown",5,"Easy to navigate, this is just what I need"
"PDF Scanner - Document Scanner","Unknown",5,"Love scanning my papers, needs work on the live scanning but overall. Great application."
"PDF Scanner - Document Scanner","Unknown",5,"Good"
"PDF Scanner - Document Scanner","Unknown",5,"Very nice"
"PDF Scanner - Document Scanner","Unknown",5,"Very interesting"
"PDF Scanner - Document Scanner","Unknown",4,"Good indeed"
"PDF Scanner - Document Scanner","Unknown",5,"Good"
"PDF Scanner - Document Scanner","Unknown",5,"The best"
"PDF Scanner - Document Scanner","Unknown",5,"Easy to use great app"
"PDF Scanner - Document Scanner","Unknown",5,"Usefull!!! Making work less stressful..."
"PDF Scanner - Document Scanner","Unknown",5,"Good app"
"PDF Scanner - Document Scanner","Unknown",5,"Excellent"
"PDF Scanner - Document Scanner","Unknown",5,"Excellent"
"PDF Scanner - Document Scanner","Unknown",5,"Very good app"
"PDF Scanner - Document Scanner","Unknown",5,"perfect"
"PDF Scanner - Document Scanner","Unknown",5,"Very nice..."
"PDF Scanner - Document Scanner","Unknown",5,"Good"
"PDF Scanner - Document Scanner","Unknown",5,"This is the first app that properly scan documents correctly and easy to use. Scan, save, send!"
"PDF Scanner - Document Scanner","Unknown",5,"Excelente, muy buena"
"PDF Scanner - Document Scanner","Unknown",5,"Great, enjoying working with it."
"PDF Scanner - Document Scanner","Unknown",5,"Good"
"PDF Scanner - Document Scanner","Unknown",5,"Okay baik"
"PDF Scanner - Document Scanner","Unknown",5,"Thank you for this application"
"PDF Scanner - Document Scanner","Unknown",5,"Except exlent app"
"PDF Scanner - Document Scanner","Unknown",1,"عالی بینظیر"
"PDF Scanner - Document Scanner","Unknown",1,"Wost"
"PDF Scanner - Document Scanner","Unknown",1,"Absolute trash. Select to scan multipage doc but only allows saving 1 page at a time. Also why is a subscription required for this? There should not be a subscription to convert image to PDF. One weekend I'm gonna code a PDF app charge a one time fee and put all you greedy trash devs out of business"
"PDF Scanner - Document Scanner","Unknown",5,"Nice work 👌"
"PDF Scanner - Document Scanner","Unknown",5,"Best app, features are very good and easy use"
"PDF Scanner - Document Scanner","Unknown",5,"Nice 👍"
"PDF Scanner - Document Scanner","Unknown",5,"Easy and effective to used. Thanks 👍"
"PDF Scanner - Document Scanner","Unknown",5,"Nice app, easy to use"
"PDF Scanner - Document Scanner","Unknown",5,"I'm happy with it."
"PDF Scanner - Document Scanner","Unknown",5,"Best scanning app ever. Highly recommended. Been using it for ages."
"PDF Scanner - Document Scanner","Unknown",5,"Excellent"
"PDF Scanner - Document Scanner","Unknown",5,"It is very useful app for children, adults, teachers, etc. It is easy to use and operate. It is the best scanner on playstore. It can be used easily by chlidren, adults, teachers, etc. I like this app. This is my opinion."
"PDF Scanner - Document Scanner","Unknown",5,"Nice"
"PDF Scanner - Document Scanner","Unknown",5,"Excellent quality pdf. Especially for my drawings submission."
"PDF Scanner - Document Scanner","Unknown",5,"Super 👍 pdf app 🥰"
"PDF Scanner - Document Scanner","Unknown",5,"Found this app more helpful through it's features than I can strongly recommend someone who is looking for an application for scaning,, merging and splitting documents in pdf format just to mention afew. The app is exceptional through it's speed in executing tasks."
"PDF Scanner - Document Scanner","Unknown",5,"I really enjoy using this app it is simple ,quick and usable"
"PDF Scanner - Document Scanner","Unknown",5,"Amazing 😍😍😍"
"PDF Scanner - Document Scanner","Unknown",5,"Love this App. Just need to control ads."
"PDF Scanner - Document Scanner","Unknown",5,"Really suparb work"
"PDF Scanner - Document Scanner","Unknown",5,"Super duper"
"PDF Scanner - Document Scanner","Unknown",5,"Excellent tool"
"PDF Scanner - Document Scanner","Unknown",5,"Must have tool!"
"PDF Scanner - Document Scanner","Unknown",5,"Very good"
"PDF Scanner - Document Scanner","Unknown",5,"Fast and simple to use"
"PDF Scanner - Document Scanner","Unknown",5,"Excellent app"
"PDF Scanner - Document Scanner","Unknown",5,"Best app hain"
"PDF Scanner - Document Scanner","Unknown",2,"in previous phone for free. easy util, need to scan a few dociment per year, dont see why i shpuld pay montly, brutally overpriced app"
"PDF Scanner - Document Scanner","Unknown",5,"Good"
"PDF Scanner - Document Scanner","Unknown",5,"Good aap"
"PDF Scanner - Document Scanner","Unknown",5,"Good and effective"
"PDF Scanner - Document Scanner","Unknown",1,"no editing"
"PDF Scanner - Document Scanner","Unknown",5,"I love this app, it just makes my life easier. It's easy to use. I am love the fact that I'm having a scanner at a tip of my hand."
"PDF Scanner - Document Scanner","Unknown",3,"My experience was the best"
"PDF Scanner - Document Scanner","Unknown",5,"Good app"
"PDF Scanner - Document Scanner","Unknown",5,"The beest app to use"
"PDF Scanner - Document Scanner","Unknown",5,"Very good"
"PDF Scanner - Document Scanner","Unknown",5,"Perfect scanner"
"PDF Scanner - Document Scanner","Unknown",5,"Excellent"
"PDF Scanner - Document Scanner","Unknown",1,"Free TRIAL ONLY"
"PDF Scanner - Document Scanner","Unknown",5,"Good app"
"PDF Scanner - Document Scanner","Unknown",5,"Cool"
"PDF Scanner - Document Scanner","Unknown",4,"Sharp and accurate 😘"
"PDF Scanner - Document Scanner","Unknown",5,"Explendid...makes life easier and simpler"
"PDF Scanner - Document Scanner","Unknown",5,"Good app. I LIKE IT"
"PDF Scanner - Document Scanner","Unknown",5,"Excellent, very good, it's useful in my work, things"
"PDF Scanner - Document Scanner","Unknown",5,"Good"
"PDF Scanner - Document Scanner","Unknown",5,"Very easy to used"
"PDF Scanner - Document Scanner","Unknown",5,"Great"
"PDF Scanner - Document Scanner","Unknown",5,"A sophisticated app, just superb!"
"PDF Scanner - Document Scanner","Unknown",5,"Awesome"
"PDF Scanner - Document Scanner","Unknown",5,"Good apps ever"
"PDF Scanner - Document Scanner","Unknown",5,"Good"
"PDF Scanner - Document Scanner","Unknown",3,"Too many ads. But it's great, helps me get most of the work done."
"PDF Scanner - Document Scanner","Unknown",5,"So good !!!"
"PDF Scanner - Document Scanner","Unknown",4,"Easy to use,fast"
"PDF Scanner - Document Scanner","Unknown",5,"Good"
"PDF Scanner - Document Scanner","Unknown",5,"The best so far."
"PDF Scanner - Document Scanner","Unknown",5,"Good"
"PDF Scanner - Document Scanner","Unknown",5,"Very helpful app"
"PDF Scanner - Document Scanner","Unknown",5,"Easy to use"
"PDF Scanner - Document Scanner","Unknown",5,"Very good app"
"PDF Scanner - Document Scanner","Unknown",5,"Superb app"
"PDF Scanner - Document Scanner","Unknown",5,"Good app"
"PDF Scanner - Document Scanner","Unknown",5,"Good working 👍i like it"
"PDF Scanner - Document Scanner","Unknown",1,"Doesn't work"
"PDF Scanner - Document Scanner","Unknown",5,"Good"
"PDF Scanner - Document Scanner","Unknown",5,"Good"
"PDF Scanner - Document Scanner","Unknown",5,"Nice one"
"PDF Scanner - Document Scanner","Unknown",5,"Next level"
"PDF Scanner - Document Scanner","Unknown",5,"It has many features I like this app it used in my studies l think you should improve app make it very easy so any people can use👍"
"PDF Scanner - Document Scanner","Unknown",5,"Good"
"PDF Scanner - Document Scanner","Unknown",5,"Smoothly work"
"PDF Scanner - Document Scanner","Unknown",5,"Good"
"PDF Scanner - Document Scanner","Unknown",5,"The best PDF Scanner"
"PDF Scanner - Document Scanner","Unknown",5,"Very satisfying"
