"Appname","Date","Score","Text"
"Paytm Money: Stocks, MF, IPO","Unknown",5,"While installing this app, a warning message is coming as malicious viruse trojan contains. Uninstall the app or ignore the warning"
"Paytm Money: Stocks, MF, IPO","Unknown",5,"Exlent"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"App is crashing on Android 15(Stock OxygenOS 15). Can't make any version of the app work"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"I have used it, the money has not come back. Again, all the stocks I bought have been cut off and the balance has been cut. It is better than this, groww app is better"
"Paytm Money: Stocks, MF, IPO","Unknown",3,"When initiating more than one SIP in same stock, investor must be informed"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Since they made AMC free, they increased brokerage charges too much. Now they have the highest brokerage charges amongst all discount brokers when you take delivery of stocks. The main reason I opened an account on paytm money was it's low brokerage charges which is now totally contrary(highest brokerage charges). Now Groww and Angel one are far more better than this third class paytm money app in all aspects like low brokerage, great UI, better customer support, etc."
"Paytm Money: Stocks, MF, IPO","Unknown",5,"So fantastic"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Bad"
"Paytm Money: Stocks, MF, IPO","Unknown",4,"Paytm money tax p&l year end par दिखता है । इसे क्वार्टर वाइज Zerodha की तरह दिखाया जाना चाहिए। ताकि हम ये पता कर सकें कि कहां पर loss harbesting करनी है । इस पर कार्यवाही करने का कष्ट करें । इसे कम से कम year end से 3 महीने पहले ही visible बनाया जाना चाहिए अन्यथा हमे paytm money से बाहर होना पड़ेगा ।"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Please improve ur app"
"Paytm Money: Stocks, MF, IPO","Unknown",5,"Love the new update"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Bad luck for the app"
"Paytm Money: Stocks, MF, IPO","Unknown",4,"Great app need more optimisation for smooth experience"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Worst aap"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"na koi support hai na koi customer care contact karte hai. bekaar hai ekdam"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Very hard to use"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Ui has turned pathetic... Previous ui looked better and easy"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Too much hanging and strike price not updated it's very difficult to find price"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Fair"
"Paytm Money: Stocks, MF, IPO","Unknown",2,"Koi help line number hi nahin hai"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Worst broker. Stocks missing from portfolio. Nobody is responding or taking it serious. Worst one. I have complained to sebi."
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Nice"
"Paytm Money: Stocks, MF, IPO","Unknown",2,"VERY UNHAPPY WITH CUSTOMER SUPPORT. HAVE APPLIED FOR MOBILE NUMBER UPDATE FOR ALMOST A YEAR. BUT STILL IT'S SHOWING 'UNDER PROGRESS. ON CALL, NOT ONE'S EVER AVAILABLE. YOU CAN RAISE INNUMERABLE COMPLAINTS (TICKETS) BUT TO NO AVAIL. AFTER FEW DAYS IT IS AUTOMATICALLY RESOLVED WITHOUT ANY ACTION. ASKING THEM TO CALL ME,THEY NEVER CALL ME. NO SUPERVISOR'S EVER AVAILABLE ON CALL. WHO EVER COMES ON CALL SAY ONE ONE THING THAT IT WILL BE DONE BUT NOTHING HAPPENS. I'M SURE THEY WON'T REPLY TO THIS."
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Very very worst app as a Investment option. No customer supoort. Please do not refer to anyone. I am feeling cheated. Number one fraud app."
"Paytm Money: Stocks, MF, IPO","Unknown",1,"There is no zero star to give for the customer support they have. So giving 1 start, else this application doesn't deserve 0.1 star."
"Paytm Money: Stocks, MF, IPO","Unknown",1,"This is one of the worst app."
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Paytm money app gets off ' please try again and refresh ' frequently in a month . Their app technical team and support is not so prompt to resolve the app bugs and issues ."
"Paytm Money: Stocks, MF, IPO","Unknown",5,"Very excellent"
"Paytm Money: Stocks, MF, IPO","Unknown",4,"Good"
"Paytm Money: Stocks, MF, IPO","Unknown",5,"Good"
"Paytm Money: Stocks, MF, IPO","Unknown",5,"Ok"
"Paytm Money: Stocks, MF, IPO","Unknown",3,"App is good But I feel lack of some features 1) there should be a dedicated watchlist in trader mode of all the stocks works in future and option with filters 2) there should be a Lil watch list of all the indexes which deals in f&o"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Worst customer support & trading platform."
"Paytm Money: Stocks, MF, IPO","Unknown",5,"Best app everything"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"3rd class customer support."
"Paytm Money: Stocks, MF, IPO","Unknown",2,"Bad customer service"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"High charges for equity delivery 20 per each I don't suggest to others"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"ye kaisa update hai app ka... jisme otp dekhne jao to page hi refresh ho jata hai... mtlb na aap SIP edit kar sakte ho aur na hi band kar sakte ho... bas chalu kar sakte ho... i request everyone not to i stall this app."
"Paytm Money: Stocks, MF, IPO","Unknown",4,"Hello, I'm not able to start the app. it's getting crashed every time I try to open. Is there any problem???"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Bad"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Hii team please add back option For kyc i mistakenly entered wrong dob but no back option to change that if someone entered wrong pan or dob what can we do"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Over charge per order also charges is deducted from executed stocks and also deducted from available balance fund"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Worst application, unable to do Kyc for trading. No helpline also working"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"These ppl have blocked my mutual funds money Customer care don't even call back even after ticket is raised"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Using both groww and this but groww is much better"
"Paytm Money: Stocks, MF, IPO","Unknown",3,"Hello Paytm team, from last couple of days. I see the application is throwing error while submitting the query. In the help and support section I select my past order and then fill up my query and sending the same. It shows ""some error occurred""."
"Paytm Money: Stocks, MF, IPO","Unknown",5,"Best for trading in low brokerage"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Poor app"
"Paytm Money: Stocks, MF, IPO","Unknown",4,"Best app"
"Paytm Money: Stocks, MF, IPO","Unknown",3,"Please reduce MTF interest rate like kotak neo for expanding your business and acquiring more clients..."
"Paytm Money: Stocks, MF, IPO","Unknown",1,"as a long time customer.... I will like to have some features like. before in old version ...I can see individual stocks daily changes in price for every individual stock . overall daily portfolio value up and down. Now I am facing difficult to see how much I m gaining or loosing in each stock . Another feature I would like if you can give a feature where I can create a different portfolios. and track different portfolio changes."
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Kyc issues, very poor customer support"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Very Bed App Demet Se kabhi bhi paise kaat lete hai or Demet me meri holding bhi show hona band ho gyi thi jis wajah se mera loss ho gya or costumer care me call karo to koi sunne taiyar nahi hota bina kisi reason mera account negative kar diya tha uske baad mera 3000 rupee bina reason kaat liye pucho to koi acche se jawab tak nahi deta hai *Sabhi se request hai app se bach kar rahe aaj mere itne paise Demet se chura liye kya pta kal ko aap logo ke paise bhi uda de*"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Very bad service. Once you open the account, you can't close your account. They can only suspend your account temporarily and can't close your account permanently in any way. I contacted and mailed several times to close the account, but the result is the same."
"Paytm Money: Stocks, MF, IPO","Unknown",1,"सर, मैं 100, 200, 500, 1000 रुपए इन्वेस्ट करता था। पर अब नही करता हु। कारण सर पहले डिलेवरी ट्रेड पर ज़ीरो प्रतिशत ब्रेक्रेज लता था। पर 2.5 प्रतिशत या 20 रुपए जो भी काम हो लगता है। ये जो सर 2.5 प्रतिशत लगता है इसके कारण मैं अब इन्वेस्ट नही करता। कारण सर यह है की जब मैं 100, 200, 500, 1000 रुपए इन्वेस्ट करता हु तो 2.5 प्रतिशत ब्रोकरेज साथ ही गेवरमेंट टैक्स के साथ यह 3 प्रतिशत हो जाता है। जिसके कारण अब मैं पेटीएम मनी पर इन्वेस्ट करना बंद कर दिया हु।"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Worst experience ever I lost my shares without intimation..no responsibility for others money..Worst customer support.."
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Mera loss ho gaya isilia 1 star"
"Paytm Money: Stocks, MF, IPO","Unknown",5,"Very Nice appointment here"
"Paytm Money: Stocks, MF, IPO","Unknown",5,"Ptm money is a very very nice plateform.i am so happy this trading aap"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Paytm बहुत खराब इंटरफेस है और कहीं भी कोई ढंग का हेल्पिंग डेस्क नही है राम भरोसे चल रहा है शर्मा जी का तो ..insta option दिखाया तो app में ऊपर से 3500 के सब्सक्रिप्शन भी ले लिया बाद में मालूम हुआ कि इनके app में कोई instaoption है ही नही ..क्या भाई ऐसे ही जनता का काट रहे हो"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Don't go for it, support only for NSE SME IPO not for BSE SME IPO"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Bad customer support"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Not satisfied with the update. Older version was more user friendly."
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Very very high charges for buying fees/charges Now."
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Worst experience"
"Paytm Money: Stocks, MF, IPO","Unknown",2,"I raised 2 tickets to discuss about my mutual fund withdrawal but no on responded. There is no helpline either nor they have live chat option"
"Paytm Money: Stocks, MF, IPO","Unknown",2,"It not show all SIP of one mutual fund. It is not user friendly"
"Paytm Money: Stocks, MF, IPO","Unknown",5,"Very good"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"The app is full of bugs. I have been trying to finish kyc since over a month now and still stuck. Can't even raise customer support ticket effectively from the app. The customer support is also very bad. Overall, very bad user experience.."
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Mai isse bahut time se use kar rha hu in 2020 Maine 5 star kiya tha abhi vo change karna pad rha hai or may be mujhe ye platform hi change karna pade kisi or mai jana pade kyuki pahle delivery free thi abhi every time 20 charge karte hai 15 Jan se abhi tak Maine 50 transaction ki jinke Maine 1300(1000 platform fee20 rs per transaction)with tax approx pay kiye jabki jab delivery free thi tab platform charge fix tha pure year ka jo ki under 500 hi tha.ek or baat price badhane ki sirf ek mail."
"Paytm Money: Stocks, MF, IPO","Unknown",1,"You can't even call to speak to customerservice"
